Type,Document,Ordering,Text
L1 Background,United_States-EN-2-68.txt,0,"Rhonda McIntyre complained that the Respondent, her employer Pope Funeral Homes, fired her in violation of the employee protection provisions of the Consumer Financial Protection Act of 2010, Section 1057 of theDodd-Frank Wall Street Reform and Consumer Financial Protection Act of 2010 (CFPA or Act) and its implementing regulations.1 Complainant filed a complaint pursuant to the CFPA’s employee protection provisions with the Department ofLabor’s (DOL) Occupational Safety and Health Administration (OSHA)."
L1 Background,United_States-EN-2-68.txt,1,OSHA dismissed the complaint and Complainant requested a hearing.
L1 Background,United_States-EN-2-68.txt,2,Respondent filed a motion for dismissal of Complainant’s complaint and Complainant opposed.
L1 Background,United_States-EN-2-68.txt,3,"TheAdministrative Law Judge (ALJ) instead treated the motion as a motion for summary decision, allowing the parties to submit evidence and arguments regarding whether Respondent was a “covered person” or “service provider” under the CFPA."
L1 Background,United_States-EN-2-68.txt,4,"The ALJ issued an Order Granting Summary Decision and DenyingComplaint on April 30, 2019, having determined that Respondent was entitled to summary decision because Respondent is not a “covered person or service provider” under the CFPA."
L1 Analysis,United_States-EN-2-68.txt,5,"The Secretary of Labor has delegated to the ARB authority to hear appeals from ALJ decisions and issue agency decisions in cases arising under the CFPA. Secretary’s Order No. 01-2020 (Delegation of Authority and Assignment ofResponsibility to the Administrative Review Board (Secretary’s discretionary review of ARB decisions)), 85 Fed. Reg. 13,186 (Mar. 6, 2020)."
L1 Analysis,United_States-EN-2-68.txt,6,"The ARB reviews questions of law presented on appeal de novo, but is bound by the ALJ’s factual determinations as long as they are supported by substantial evidence. 29 C.F.R. §1978.110(b); Jacobs v. Liberty Logistics, Inc., ARB No. 2017-0080, ALJ No. 2016-STA-00007, slip op. at 2 (ARB Apr. 30, 2019) (reissued May 9, 2019) (citation omitted)."
L1 Analysis,United_States-EN-2-68.txt,7,Summary decision is permitted where “there is no genuine dispute as to any material fact and the movant is entitled to decision as a matter of law.” 29C.F.R. § 18.72(a) (2018).
L1 Analysis,United_States-EN-2-68.txt,8,"On summary decision, we review the record on the whole in the light most favorable to the non-moving party."
L1 Analysis,United_States-EN-2-68.txt,9,"Micallef v. Harrah’s RinconCasino & Resort, ARB No. 2016-0095, ALJ No. 2015-SOX-00025, slip op. at 3 (ARBJuly 5, 2018)."
L1 Analysis,United_States-EN-2-68.txt,10,The CFPA prohibits a “covered person” or “service provider” from terminating or in any other way discriminating against any covered employee because such employee engages in any of the protected activities identified under 12 U.S.C. § 5567(a)(1)-(4) (emphasis added).
L1 Analysis,United_States-EN-2-68.txt,11,"Specifically, a “covered person or service provider” under the CFPA engages “in offering or providing a consumer financial product or service. ”2In granting Respondent’s motion for summary affirmance , the ALJ considered Complainant’s arguments and evidence in a light most favorable to her. product or service”)."
L1 Analysis,United_States-EN-2-68.txt,12,"After analyzing the statute and regulations, the ALJ determined that Respondent’s motion should be granted."
L1 Analysis,United_States-EN-2-68.txt,13,"On appeal, Complainant raises several issues the ALJ addressed including that Respondent had affiliates; did extend credit; did extend and service loans; and did provide custodial bank deposits, and that the ALJ erred in granting respondent’s motion for summary decision."
L1 Analysis,United_States-EN-2-68.txt,14,"We point Complainant to theALJ’s sound analysis, which we adopt, outlining why none of her arguments are availing."
L1 Analysis,United_States-EN-2-68.txt,15,We also note that Complainant argues the ALJ first failed to address her argument that Respondent provides financial services pursuant to 12 U.S.C § 5481 (15)(A)(i).
L1 Analysis,United_States-EN-2-68.txt,16,"Title 12 is titled “Banks and Banking” and references a number of financial institutions including banks, mortgage companies, credit unions and the like."
L1 Analysis,United_States-EN-2-68.txt,17,"Notably, Funeral Homes are not listed or referenced."
L1 Analysis,United_States-EN-2-68.txt,18,"As the ALJ thoroughly explained, taking into consideration the undisputed facts and the evidence submitted by the Complainant in a light most favorable to her, there was no genuine issue of material fact as to whether Respondent was a covered person or service provider which would make Respondent eligible for the whistleblower protections of the CFPA."
L2 Outcome,United_States-EN-2-68.txt,19,"Upon review of the ALJ’s Order Granting Summary Decision and Denying the Complaint and the parties’ arguments, we conclude that the ALJ’s decision is in accordance with the law and is well-reasoned."
L2 Outcome,United_States-EN-2-68.txt,20,"As a result, we ADOPT andATTACH the ALJ’s decision."
L2 Outcome,United_States-EN-2-68.txt,21,"Accordingly, the ALJ’s Decision and Order dismissing McIntyre’s complaint isAFFIRMED. SO ORDERED"
L1 Background,United_States-EN-2-69.txt,0,This case arises under the employee protection provisions of the SurfaceTransportation Assistance Act of 1982 (STAA) as amended. 49 U.S.C. § 31105(a) (2007); see also 29 C.F.R. Part 1978 (2019) (the STAA’s implementing regulations).
L1 Background,United_States-EN-2-69.txt,1,"James Simpson filed a complaint with the United States Department of Labor’sOccupational Safety and Health Administration (OSHA) alleging that EquityTransportation Company, Inc. (Equity) violated the STAA by discharging him in retaliation for refusing to drive a vehicle with defective brakes."
L1 Background,United_States-EN-2-69.txt,2,"On November 7, 2018, an Administrative Law Judge (ALJ) issued a Decision and Order (D. & O.) in which he concluded that Simpson’s discharge violated the STAA."
L1 Background,United_States-EN-2-69.txt,3,"For the following reasons, we affirm."
L1 Background,United_States-EN-2-69.txt,4,Equity is a trucking company whose principal place of business is in the state of Michigan.
L1 Background,United_States-EN-2-69.txt,5,"It operates repair shops for its vehicles in Walker, Michigan, andAtlanta, Georgia."
L1 Background,United_States-EN-2-69.txt,6,"Simpson resides in Fort Payne, Alabama."
L1 Background,United_States-EN-2-69.txt,7,"He began working forEquity as an over-the-road truck driver on April 12, 2016."
L1 Background,United_States-EN-2-69.txt,8,"On October 21, 2016,Simpson was driving one of Equity’s trucks when the indicator light for its antilock braking system (ABS) came on."
L1 Background,United_States-EN-2-69.txt,9,"He drove the truck to a Petro Service Station inGadsden, Alabama."
L1 Background,United_States-EN-2-69.txt,10,"Petro serviced the truck on October 22, 2016, by fixing a leaking brake chamber and turning off the warning light."
L1 Background,United_States-EN-2-69.txt,11,D. & O. at 15-16; HearingTranscript (Tr.) at 75.
L1 Background,United_States-EN-2-69.txt,12,"After the repair, Simpson recommenced driving but after moving the vehicle only a few feet the ABS light came on again."
L1 Background,United_States-EN-2-69.txt,13,"Simpson stopped driving and contactedEquity, and the company agreed to let Petro examine the vehicle again."
L1 Background,United_States-EN-2-69.txt,14,"On October 24, 2016, Petro determined that the brake failure was beyond its capacity to repair."
L1 Background,United_States-EN-2-69.txt,15,Simpson next engaged in a series of conversations1 with Equity supervisors during which he asserted that it would be unsafe for him to drive the truck because of theABS failure.
L1 Background,United_States-EN-2-69.txt,16,At least two of these supervisors directed Simpson to recommence driving his vehicle despite the ABS failure. Id. at 20-21.
L1 Background,United_States-EN-2-69.txt,17,"Simpson did not follow Equity’s instruction to drive, and on October 25, 2016, the company paid for the vehicle to be towed to a Freightliner facility inBirmingham, Alabama."
L1 Background,United_States-EN-2-69.txt,18,"The repairs to the ABS system were completed on October 28, 2016."
L1 Background,United_States-EN-2-69.txt,19,"After the repairs were completed, Simpson picked up a load in Athens, that the ALJ abused his discretion by admitting transcripts of Simpson’s recordings."
L1 Background,United_States-EN-2-69.txt,20,TheALJ properly addressed Equity’s concerns during the hearing and ultimately concluded that (1) Simpson testified that these recordings were accurate representations of his conversations; (2) Equity “had an opportunity to present evidence to rebut the substance of the transcripts but failed to do so;” and (3) some of the transcripts were “especially probative as the Equity employees the Complainant was conversing with are clearly identifiable within the four corners of the transcript.” D. & O. at 20 n.23.
L1 Background,United_States-EN-2-69.txt,21,"Alabama, and delivered it to Kentwood, Michigan."
L1 Background,United_States-EN-2-69.txt,22,He was next dispatched to take a load to Pennsylvania.
L1 Background,United_States-EN-2-69.txt,23,"On November 10, 2016, while in Pennsylvania, Simpson backed his trailer into a car carrier and damaged one of the cars. Id. at 16."
L1 Background,United_States-EN-2-69.txt,24,"On November 11, 2016, Simpson met with Eric Dean, Equity’s transportation manager, and recorded their conversation."
L1 Background,United_States-EN-2-69.txt,25,"Dean accused Simpson of committing several infractions, including refusing to drive the previous month, and opined thatSimpson should have disabled the ABS indicator. D. & O. at 26-27."
L1 Background,United_States-EN-2-69.txt,26,During the meeting Dean stated “I don’t believe that James Simpson is a good fit for Equity. ”Complainant ’s Exhibit (CX) L-10.
L1 Background,United_States-EN-2-69.txt,27,"Dean accused Simpson of causing damage to the dashboard wiring in the vehicle with the ABS failure and told Simpson that, in addition to a three-day suspension, he had to pay Equity a “fine” of $1,000. D. & O. at 22."
L1 Background,United_States-EN-2-69.txt,28,"Simpson refused to pay the $1,000 and his employment ended that day."
L1 Background,United_States-EN-2-69.txt,29,"Equity purchased a bus ticket for Simpson sending him home, and that same day it generated a “Written Notice” for Simpson with the notation “Terminated/James decided to quit” at the bottom."
L1 Background,United_States-EN-2-69.txt,30,Respondent’s Exhibit (RX) V.
L1 Background,United_States-EN-2-69.txt,31,"Although the document has a space for an employee signature, it does not include Simpson’s signature."
L1 Background,United_States-EN-2-69.txt,32,"Simpson filed his STAA complaint with OSHA on March 1, 2017."
L1 Background,United_States-EN-2-69.txt,33,"On July 21, 2017, OSHA issued a determination indicating that Simpson “requested that OSHA terminate its investigation and issue a determination” and that it was “unable to conclude that there is a reasonable cause to believe that a violation of the statute occurred.”"
L1 Background,United_States-EN-2-69.txt,34,Simpson requested a hearing before the Office of Administrative LawJudges.
L1 Background,United_States-EN-2-69.txt,35,"An ALJ conducted a hearing on February 27, 2018, at which only Simpson and Dean testified."
L1 Background,United_States-EN-2-69.txt,36,"Following the hearing the ALJ issued a Decision and OrderAwarding Claim on November 7, 2018."
L1 Background,United_States-EN-2-69.txt,37,"The ALJ concluded that Simpson engaged in STAA-protected activity when he refused to drive a vehicle with faulty brakes in October 2016, and the refusal contributed to his discharge from employment."
L1 Background,United_States-EN-2-69.txt,38,The ALJ also concluded that Equity failed to meet its burden to prove by clear and convincing evidence that it would have discharged Simpson in the absence of his protected activity.
L1 Background,United_States-EN-2-69.txt,39,"In so concluding, the ALJ credited the testimony of Simpson over Dean’s testimony."
L1 Background,United_States-EN-2-69.txt,40,"The ALJ orderedEquity to reinstate Simpson and awarded back pay, compensatory damages, punitive damages, and attorney’s fees and costs. D. & O. at 39-40."
L1 Background,United_States-EN-2-69.txt,41,Equity appealed the ALJ’s decision to the Administrative Review Board (ARB or the Board).
L1 Analysis,United_States-EN-2-69.txt,42,"The Secretary of Labor has delegated to the Board authority to hear appeals from ALJ decisions and issue final agency decisions in cases arising under theSTAA. Secretary’s Order No. 01-2020 (Delegation of Authority and Assignment ofResponsibility to the Administrative Review Board (Secretary’s discretionary review of ARB decisions)), 85 Fed. Reg. 13,186 (Mar. 6, 2020)."
L1 Analysis,United_States-EN-2-69.txt,43,"The Board reviews questions of law presented on appeal de novo, but is bound by the ALJ’s factual determinations as long as they are supported by substantial evidence. 29 C.F.R. § 1978.110(b); Jacobs v. Liberty Logistics, Inc., ARB No. 2017-0080, ALJ No. 2016-STA-00007, slip op. at 2 (ARB Apr. 30, 2019) (reissued May 9, 2019) (citation omitted)."
L1 Analysis,United_States-EN-2-69.txt,44,"The evidence will be sufficient if it is “more than a mere scintilla,” seeBiestek v. Berryhill, 587 U.S. ___, ___, slip op. at 5 (2019) (citing ConsolidatedEdison Co. v. NLRB, 305 U.S. 197, 229 (1938)), and need not amount to a preponderance."
L1 Analysis,United_States-EN-2-69.txt,45,"See Fund for Animals v. Kempthorne, 538 F.3d 124, 132 (2d Cir. 2008). “It means—and means only—‘such relevant evidence as a reasonable mind might accept as adequate to support a conclusion.’”"
L1 Analysis,United_States-EN-2-69.txt,46,"Biestek, 587 U.S. ___, slip op. at determinations unless they are “inherently incredible or patently unreasonable.”Jacobs , ARB No. 2017-0080, slip op. at 2 (quotations omitted)."
L1 Analysis,United_States-EN-2-69.txt,47,The legal burden of proof set forth in the employee protection provision of theWendell H. Ford Aviation Investment and Reform Act for the 21st Century also governs STAA complaints.
L1 Analysis,United_States-EN-2-69.txt,48,Id. § 31105(b)(1); see id. § 42121.
L1 Analysis,United_States-EN-2-69.txt,49,"To prevail on a STAA claim, a complainant must prove by a preponderance of the evidence that he engaged in protected activity, that his employer took an adverse employment action against him, and that the protected activity was a contributing factor in the unfavorable personnel action."
L1 Analysis,United_States-EN-2-69.txt,50,Id. § 42121(b)(2)(B)(iii).
L1 Analysis,United_States-EN-2-69.txt,51,"If the employee makes such a showing, the employer can avoid providing relief by demonstrating by clear and convincing evidence that it would have taken the same unfavorable personnel action in the absence of the protected activity. Id. § 42121(b)(2)(B)(ii)."
L1 Analysis,United_States-EN-2-69.txt,52,"The STAA provides that a person may not discharge, discipline, or discriminate against an employee “regarding pay, terms, or privileges of employment” because the employee has engaged in certain protected activities. 49U.S.C. § 31105(a)(1)."
L1 Analysis,United_States-EN-2-69.txt,53,"More specifically, 49 U.S.C. § 31105(a)(1)(B) provides:"
L1 Analysis,United_States-EN-2-69.txt,54,"A person may not discharge an employee, or discipline or discriminate against an employee regarding pay, terms, or privileges of employment, because . . . the employee refuses to operate a vehicle because (i) the operation violates a regulation, standard, or order of the UnitedStates related to commercial motor vehicle safety, health, or security; or (ii) the employee has a reasonable apprehension of serious injury to the employee or the public because of the vehicle’s hazardous safety or security condition . . . .”Under section 31105(a)(1)(B)(ii), “an employee ’s apprehension of serious injury is reasonable only if a reasonable individual in the circumstances then confronting the employee would conclude that the hazardous safety or security condition establishes a real danger of accident, injury, or serious impairment to health,” and “[t]o qualify for protection, the employee must have sought from the employer, and been unable to obtain, correction of the hazardous safety or security condition.”"
L1 Analysis,United_States-EN-2-69.txt,55,"As we have stated in prior cases, “[w]hether a refusal to drive qualifies for STAA protection requires evaluation of the circumstances surrounding the refusal under the particular requirements of each of the provisions.”"
L1 Analysis,United_States-EN-2-69.txt,56,"See, e.g.,Melton v. Yellow Transp. , Inc., ARB No. 2006-0052, ALJ No. 2005-STA-00002, slip op. at 5 (ARB Sept. 30, 2008)."
L1 Analysis,United_States-EN-2-69.txt,57,"The record supports the ALJ’s conclusion that “[Simpson’s] conduct onOctober 24 and October 25, 2016, qualifies as a “refusal to operate” protected activity under section 31105(a)(1)(B).” D. & O. at 22."
L1 Analysis,United_States-EN-2-69.txt,58,"Driving with a malfunctioning anti-lock brake illuminator would have constituted a violation of 49 C.F.R. § 393.48(a), which mandates that “all brakes with which a motor vehicle is equipped must at all times be capable of operating.”"
L1 Analysis,United_States-EN-2-69.txt,59,Simpson testified that the mechanics at the Petro station told him that there was a problem with the ABS system and they were unable to repair it.
L1 Analysis,United_States-EN-2-69.txt,60,Additional repairs were made to the ABS system after the truck was inspected at the Freightliner shop in Birmingham. D. & O. at 21 (citingJoint Exhibits (JX) A-7-8).
L1 Analysis,United_States-EN-2-69.txt,61,And the ALJ found that Equity’s argument that the problem with the ABS system was simply a faulty illuminator light was unsupported by the record evidence. Id. at 20-21.
L1 Analysis,United_States-EN-2-69.txt,62,We therefore affirm the ALJ’s conclusion that driving the truck would have violated a regulation related to commercial motor safety.
L1 Analysis,United_States-EN-2-69.txt,63,"Additionally, the ALJ concluded that “a reasonable person in theComplainant’s circumstances would have had a reasonable apprehension of serious injury due to the defective anti-lock brakes.” Id. at 21. We agree."
L1 Analysis,United_States-EN-2-69.txt,64,"Simpson’s belief about the truck is supported by invoices documenting problems with the vehicle. Id. (citing JX A-1, -2, -5 and -6)."
L1 Analysis,United_States-EN-2-69.txt,65,"Simpson expressed his concerns to Equity supervisors during several phone conversations. Id. (citing CX L-3, L-6, and L-8)."
L1 Analysis,United_States-EN-2-69.txt,66,"Equity instructed Simpson to drive his truck to either Birmingham or Atlanta despite theABS failure, and Dean testified that “he became involved in the decision to have the truck towed because the truck needed to get to a shop for repairs but that theComplainant did not want to drive it.”"
L1 Analysis,United_States-EN-2-69.txt,67,D. & O. at 20 (citing Tr. at 189).
L1 Analysis,United_States-EN-2-69.txt,68,"In sum,Simpson engaged in STAA-protected activity under 49 U.S.C. § 31105(a)(1)(B)(i) and (a)(1)(B)(ii)."
L1 Analysis,United_States-EN-2-69.txt,69,We agree with the ALJ’s conclusion that Simpson did not quit but was instead discharged from employment by Equity.
L1 Analysis,United_States-EN-2-69.txt,70,"Again, an employer “may not discharge an employee, or discipline or discriminate against an employee regarding pay, terms, or privileges of employment” because he engages in protected activity. violation for any person to intimidate, threaten, restrain, coerce, blacklist, discharge, discipline, harass, suspend, demote, or in any other manner retaliate against any employee.” 29 C.F.R. § 1978.102(b)."
L1 Analysis,United_States-EN-2-69.txt,71,"The ALJ found that Dean, as the transportation manager at Equity, was a supervisor who was able to discipline and/or fire employees, and was aware ofSimpson’s STAA-protected activity. D. & O. at 11, 24."
L1 Analysis,United_States-EN-2-69.txt,72,"Dean met with Simpson onNovember 11, 2016, and told him that he was being placed on a three-day suspension and would need to pay Equity $1,000 for “down time and costs.” CX L-10 at 4-5."
L1 Analysis,United_States-EN-2-69.txt,73,Dean also told Simpson that he was not a “good fit” for Equity and that he was causing “a few headaches.” Id. at 5-6.
L1 Analysis,United_States-EN-2-69.txt,74,"Simpson refused to pay the $1,000 and his employment ended that day: MR. SIMPSON:"
L1 Analysis,United_States-EN-2-69.txt,75,I can’t afford to pay 1000 bucks. RESPONDENT: Okay. MR. SIMPSON:
L1 Analysis,United_States-EN-2-69.txt,76,"So if that means you’re sending me home, I guess -- RESPONDENT: Okay MR. SIMPSON: -- it means you’re sending me home. RESPONDENT: Okay. All right. MR. SIMPSON:"
L1 Analysis,United_States-EN-2-69.txt,77,I need about another hour to pack up my truck and [unintelligible]. RESPONDENT: Okay.
L1 Analysis,United_States-EN-2-69.txt,78,"MR. SIMPSON: Can we work out the bus schedules right away, then?RESPONDENT: Yep."
L1 Analysis,United_States-EN-2-69.txt,79,I’m going to Shirley right now. MR. SIMPSON: Okay. RESPONDENT: Okay. CX L-11 at 2.
L1 Analysis,United_States-EN-2-69.txt,80,"The ALJ concluded that “[Simpson’s] statement that he could not pay the $1,000, even if that meant he would be sent home, was not an unequivocal resignation, especially because he was also informed he was being given a three-day suspension.”"
L1 Analysis,United_States-EN-2-69.txt,81,The ALJ then explained how Dean subjected Simpson to an adverse employment action:
L1 Analysis,United_States-EN-2-69.txt,82,"After the Complainant told Mr. Dean that he could not pay the $1,000, Mr. Dean chose to interpret this action as a resignation, rather than by addressing the issue or having further discussions about re-payment options."
L1 Analysis,United_States-EN-2-69.txt,83,"Although Mr. Dean testified at the hearing that he and the Complainant “could have talked about” whether or not the Complainant would have continued to have a job if he did not pay the fine, there is no evidence to show that possibility was ever conveyed to the Complainant in the November 11, 2016 meeting."
L1 Analysis,United_States-EN-2-69.txt,84,Instead … it was the supervisor’s behavior rather than the employee’s that ultimately ended the employment relationship. D. & O. at 24.
L1 Analysis,United_States-EN-2-69.txt,85,We agree with the ALJ’s conclusion that Simpson did not actually quit or resign from employment.
L1 Analysis,United_States-EN-2-69.txt,86,"An employer who decides to interpret an employee’s ambiguous actions as a resignation, without having first sought clarification from the employee, has in fact decided to discharge that employee, and therefore has subjected the employee to an adverse employment action."
L1 Analysis,United_States-EN-2-69.txt,87,"See, e.g., Hood v. R&MPro Transp., LLC, ARB No. 2015-0010, ALJ No. 2012-STA-00036, slip op, at 5 (ARBDec. 4, 2015) (rejecting Respondents’ argument that they took no adverse action when they fired an employee who, upon being asked to perform an allegedly prohibited task, replied that he was not going to do it, that he was “done,” and would clean out his truck); Minne v. Star Air, Inc., ARB No. 2005-0005, ALJ No. 2004-STA-00026, slip op. at 14 (ARB Oct. 31, 2007) (“[I]t is clear that [Respondent’s] behavior, rather than [Complainants’], ultimately ended the relationship. [Respondent] chose to react to [Complainants’] refusal to work by considering them to have resigned, rather than by addressing all the issues they had raised."
L1 Analysis,United_States-EN-2-69.txt,88,"And under our precedent, except where an employee actually has resigned an employer who decides to interpret an employee’s actions as a quit or resignation has in fact decided to discharge that employee”)."
L1 Analysis,United_States-EN-2-69.txt,89,"In this case, Equity did not convince the ALJ that Simpson resigned from employment."
L1 Analysis,United_States-EN-2-69.txt,90,"Simpson was “sent home” for his failure to pay $1,000 to Equity, and none of his actions that day indicate any intent to quit his employment."
L1 Analysis,United_States-EN-2-69.txt,91,"We therefore agree with the ALJ’s conclusion that Equity discharged Simpson onNovember 11, 2016."
L1 Analysis,United_States-EN-2-69.txt,92,"To prevail on his complaint, Simpson must prove that he engaged in STAA- protected activity that was a contributing factor in his discharge."
L1 Analysis,United_States-EN-2-69.txt,93,"A contributing factor is “any factor, which alone or in combination with other factors, tends to affect in any way the outcome of the decision.”"
L1 Analysis,United_States-EN-2-69.txt,94,"Palmer v. Canadian Nat’l Ry. , ILCent. R.R. Co., ARB No. 2016-0035, ALJ No. 2014-FRS-00154, slip op. at 53 (ARBJan. 4, 2017)."
L1 Analysis,United_States-EN-2-69.txt,95,The ALJ noted that the temporal proximity between Simpson’s STAA- protected activity and his discharge created an inference of causation but was not dispositive in establishing that the protected activity was a contributing factor in the discharge. D. & O. at 25-26.
L1 Analysis,United_States-EN-2-69.txt,96,The ALJ also found that Dean expressed “displeasure” and “frustration” about how long the repairs in Birmingham took to complete. Id. at 27-28.
L1 Analysis,United_States-EN-2-69.txt,97,"But most important is the ALJ’s finding that, although Dean raised additional issues in the November 11 meeting that were listed on the WrittenNotice, he expressed his disapproval of Simpson’s refusal to drive:"
L1 Analysis,United_States-EN-2-69.txt,98,"In addition to referencing the situations listed on the Written Notice form, Mr. Dean made repeated references to the Complainant’s actions on October 24th and 25th."
L1 Analysis,United_States-EN-2-69.txt,99,"Mr. Dean stated that “you seemed to not want to drive your truck when the ABS light wouldn’t work, when all you had to do was unplug it and go 50 miles down the road because you deemed it to be unsafe, because it was going to help you out, so we towed the truck.” (CX L-10 at 3)."
L1 Analysis,United_States-EN-2-69.txt,100,"He further stated “[a]gain, what I would say to you is that you should have got in the truck, got a load, and went to Atlanta and had somebody look at your truck, because I deem that the –them mechanics [atFreightliner] are not very good.” (Id.at 7) …"
L1 Analysis,United_States-EN-2-69.txt,101,"I find that theComplainant’s refusal to drive his truck with incomplete repairs to the ABS system was an issue for Mr. Dean because he continually brought the actions up during theNovember 11, 2016 disciplinary meeting where theComplainant was eventually discharged from his employment. Id. at 27."
L1 Analysis,United_States-EN-2-69.txt,102,"A contributing factor “need not be ‘significant, motivating, substantial or predominant’ ..."
L1 Analysis,United_States-EN-2-69.txt,103,"The protected activity need only play some role. . . .” Palmer, ARBNo. 2016-0035, slip op. at 53."
L1 Analysis,United_States-EN-2-69.txt,104,Dean’s statements in the November 11 meeting indicate that the refusal to drive was one of the reasons he subjected Simpson to discipline.
L1 Analysis,United_States-EN-2-69.txt,105,We therefore find substantial evidence supports the ALJ’s finding thatSimpson’s refusal to drive was a contributing factor in Equity’s decision to discharge him from employment.
L1 Analysis,United_States-EN-2-69.txt,106,"If a complainant meets his or her burden of proof that he or she engaged in protected activity and that protected activity contributed to an adverse action, the employer may avoid liability only if it proves by clear and convincing evidence that it would have taken the same unfavorable personnel action in the absence of the complainant’s protected activity.2"
L1 Analysis,United_States-EN-2-69.txt,107,"For this “same-action” defense, the fact-finder must assess whether the respondent has demonstrated by clear and convincing evidence that it would have taken the action even if the employee had not engaged in protected activity."
L1 Analysis,United_States-EN-2-69.txt,108,We have said that the employer satisfies this burden when it shows that it is “highly probable” that it would have taken the action in the absence of protected activity.
L1 Analysis,United_States-EN-2-69.txt,109,"Palmer, ARB No. 2016-0035, slip op. at 52. § 42121(b)."
L1 Analysis,United_States-EN-2-69.txt,110,Equity failed to satisfy this burden.
L1 Analysis,United_States-EN-2-69.txt,111,"The company contended that it had legitimate reasons to discharge Simpson because he (1) drove 700 miles without authorization and used inappropriate language in a text message to BrandonWhalen, a dispatcher, on or about October 1, 2016; (2) tampered with company equipment; (3) did not report to an Equity shop after being instructed to do so; and (4) was involved in a backing accident. RX V; D. & O. at 29."
L1 Analysis,United_States-EN-2-69.txt,112,The ALJ considered these incidents and found that Equity would not have discharged Simpson in the absence of his STAA-protected activity.
L1 Analysis,United_States-EN-2-69.txt,113,"The record supports the ALJ’s finding.3First, there is no dispute that on or around October 1, 2016, Simpson drove without authorization and sent a text message containing inappropriate language."
L1 Analysis,United_States-EN-2-69.txt,114,But Equity presented no evidence that Simpson was disciplined for those incidents when they occurred.
L1 Analysis,United_States-EN-2-69.txt,115,"The ALJ found it “concerning that these activities occurred before the Complainant engaged in protected activity, but that the decision to discipline him was not made until after the protected activity took place.” D. & O. at 32-33."
L1 Analysis,United_States-EN-2-69.txt,116,"Second, the ALJ found that the record evidence was insufficient to establish that Simpson tampered with company equipment."
L1 Analysis,United_States-EN-2-69.txt,117,Equity accused Simpson of tearing apart the dashboard of his truck around the same time he was refusing to drive because of the ABS failure.
L1 Analysis,United_States-EN-2-69.txt,118,"Although Equity submitted repair invoices to support its accusation, the ALJ found that they related to the ABS repair and towing. D. & O. at 31."
L1 Analysis,United_States-EN-2-69.txt,119,Equity also submitted a handwritten note from the cover ofSimpson’s personnel file stating that he “tore dash apart to fix cigarette lighter.” Id. (citing RX W).
L1 Analysis,United_States-EN-2-69.txt,120,But the ALJ found that Equity did not establish who wrote the note and whether it reflected the contents of his personnel file.
L1 Analysis,United_States-EN-2-69.txt,121,"The ALJ also found thatSimpson, not Dean, presented the most credible evidence regarding the truck repairs and that “the lack of probative evidence regarding the tampering incident calls into question the Respondent’s reasoning for requiring the Complainant to pay them $1,000.” Id. at 32. Third, Equity’s assertion that Simpson committed a company infraction by failing to bring his truck to the Equity shop in Michigan on November 5, 2016, was rejected by the ALJ because he credited Simpson’s testimony that he was never in attitude” about Simpson. D. & O. at 34."
L1 Analysis,United_States-EN-2-69.txt,122,We only determine that the record supports theALJ’s conclusion that Equity would not have discharged Simpson in the absence of his protected activity. informed to take his truck to the shop but was instead dispatched to Pennsylvania. Id. at 33-34.
L1 Analysis,United_States-EN-2-69.txt,123,"Finally, while Simpson was involved in an accident on November 10, 2016, it was not his first accident with the company."
L1 Analysis,United_States-EN-2-69.txt,124,The ALJ found that there was no evidence that Simpson was disciplined for other accidents he had been involved in prior to his protected activity.
L1 Analysis,United_States-EN-2-69.txt,125,"The ALJ also noted that there was no evidence in the record to explain Equity’s policy regarding discipline for accidents or what prior discipline has been imposed for such incidents, and he found vague Dean’s testimony that “some” Equity employees had been discharged for accidents."
L1 Analysis,United_States-EN-2-69.txt,126,"Id. atEquity argues on appeal that the ALJ erred and that it fired Simpson for the five enumerated reasons, referencing the proverb “the straw that broke the camel’s back.”"
L1 Analysis,United_States-EN-2-69.txt,127,Respondent’s Brief at 21-23.
L1 Analysis,United_States-EN-2-69.txt,128,"While we agree with Equity that an employer can base an adverse action on a cumulative-events theory and we do not sit as super-personnel department4 to review the merits of the employer’s decision, Equity has failed to convince us that the ALJ erred in finding that Equity did not meet its same-action defense burden in this case under these facts."
L1 Analysis,United_States-EN-2-69.txt,129,"Equity’s five enumerated reasons fail to isolate or neutralize the fact that Dean referenced Simpson’s refusal in the termination meeting, with the suggestion that Simpson should have unplugged the ABS light and driven the truck to Atlanta irrespective of the brake concerns."
L1 Analysis,United_States-EN-2-69.txt,130,"In sum, substantial evidence supports the ALJ’s conclusions that Simpson engaged in STAA-protected activity that contributed to his discharge, and Equity failed to show by clear and convincing evidence that it would have discharged him in the absence of his protected activity."
L1 Analysis,United_States-EN-2-69.txt,131,"The STAA provides that, if the Secretary decides on the basis of a complaint that a person violated the STAA, the Secretary shall order the person to (1) take affirmative action to abate the violation; (2) reinstate the complainant to the former position with the same pay and terms and privileges of employment; and (3) pay compensatory damages, including back pay. 49 U.S.C. § 31105(b)(3)(A). (ARB Jan. 22, 2009)."
L1 Analysis,United_States-EN-2-69.txt,132,"Citing ARB precedent and the statutory and regulatory language, the ALJ ordered Equity to offer reinstatement. D. & O. at 34-35."
