Type,Document,Ordering,Text
L1 Analysis,Poland-PL-1-78.txt,226,"Wyraźnie podkreślić trzeba, że - gdyby nie przewidziany w ustawie mechanizm potrącenia - KRUS, jako zobligowany do tego przepisami rangi ustawowej, zmuszony byłby do ściągnięcia zaległych składek na ubezpieczenie społeczne w drodze egzekucji skierowanej do wszystkich ruchomości i nieruchomości rolnika."
L1 Analysis,Poland-PL-1-78.txt,227,Taka egzekucja z całego majątku rolnika byłaby zaś niewątpliwie dla niego bardziej dolegliwa niż zastosowanie instytucji potrącenia.
L1 Analysis,Poland-PL-1-78.txt,228,"Z tych też względów trudno jest podzielić pogląd skarżącego, że ustawodawca stworzył jedynie pozór przysługiwania uprawnionemu prawa do zasiłku i stąd uznać, że kwestionowany przepis jest sprzeczny z zasadą demokratycznego państwa prawnego i wywodzoną z niej regułą prawidłowej legislacji. 6.2."
L1 Analysis,Poland-PL-1-78.txt,229,Zgodność z zasadą sprawiedliwości społecznej.
L1 Analysis,Poland-PL-1-78.txt,230,Samo dopuszczenie istnienia instytucji potrącenia w art. 50 ust. 1 zdanie pierwsze ustawy o ubezpieczeniu społecznym rolników nie musi per se przesądzać o jego konstytucyjności.
L1 Analysis,Poland-PL-1-78.txt,231,"Możliwe jest bowiem też uznanie, tak jak chce tego Prokurator Generalny, że ustawodawca - w świetle wyrażonej w art. 2 Konstytucji zasady sprawiedliwości społecznej - powinien wyznaczyć minimalną granicę świadczenia niepodlegającego potrąceniu."
L1 Analysis,Poland-PL-1-78.txt,232,"Rozważyć należy więc, czy ustawodawca, przewidując możliwość potrącenia całości przyznanej kwoty zasiłku chorobowego na zaległe składki na ubezpieczenie społeczne, nie naruszył tej zasady. Artykuł 50 ust. 1 ustawy o ubezpieczeniu społecznym rolników nie określa obecnie żadnego limitu dokonywanych potrąceń."
L1 Analysis,Poland-PL-1-78.txt,233,"Ograniczenie takie przewidziane było jednak w pierwotnej wersji tego przepisu, który stanowił, że kasa może potrącać zaległe składki z wypłacanych świadczeń z ubezpieczenia do wysokości określonej w odrębnych przepisach."
L1 Analysis,Poland-PL-1-78.txt,234,Przepisy te nie były przewidziane wprost w tej ustawie.
L1 Analysis,Poland-PL-1-78.txt,235,Nie wskazywała ona też wprost do jakich przepisów odsyła.
L1 Analysis,Poland-PL-1-78.txt,236,"Można stąd było bronić poglądu, że ustawodawca odsyłał w ten sposób do przepisów ustawy o postępowaniu egzekucyjnym w administracji (por. pierwotne brzmienie art. 51 ustawy o ubezpieczeniu społecznym rolników w związku z art. 1 ust. 2 ustawy z dnia 19 grudnia 1980 r. o zobowiązaniach podatkowych, Dz.U. z 1993 r. Nr 108, poz. 486, ze zm.)."
L1 Analysis,Poland-PL-1-78.txt,237,"Właściwsze wydaje się jednak uznanie, że art. 50 ust. 1 zdanie pierwsze ustawy o ubezpieczeniu społecznym rolników, w swoim pierwotnym brzmieniu, odsyłał do art. 107 i nast. ustawy z dnia 14 grudnia 1982 r. o zaopatrzeniu emerytalnym pracowników i ich rodzin (Dz.U. Nr 40, poz. 267, ze zm.) w związku z wydanym na podstawie art. 110 ust. 1 tej ustawy rozporządzeniem Rady Ministrów z dnia 7 lutego 1983 r. w sprawie wysokości kwot emerytur i rent wolnych od potrąceń i egzekucji (Dz.U. Nr 8, poz. 45)."
L1 Analysis,Poland-PL-1-78.txt,238,"Przepisy te nie mogły jednak regulować wprost potrącenia zaległych składek z wypłacanych świadczeń z ubezpieczenia, gdyż dany obywatel - po uzyskaniu uprawnień emerytalnych lub rentowych - zwolniony był z konieczności ich uiszczania."
L1 Analysis,Poland-PL-1-78.txt,239,"Stąd możliwe było przyjęcie stanowiska (na podstawie analogicznie zastosowanego art. 109 ust. 1 pkt 3 tej ustawy), zgodnie z którym potrącenie nie mogło przekroczyć jednej czwartej części należnego uprawnionemu świadczenia pieniężnego."
L1 Analysis,Poland-PL-1-78.txt,240,"Ograniczenie przewidziane w pierwotnym brzmieniu art. 50 ust. 1 zdanie pierwsze ustawy o ubezpieczeniu społecznym rolników uchylone zostało art. 1 pkt 18 ustawy z dnia 12 września 1996 r. o zmianie ustawy o ubezpieczeniu społecznym rolników (Dz.U. Nr 124, poz. 585), który wszedł w życie 1 stycznia 1997 r."
L1 Analysis,Poland-PL-1-78.txt,241,"W toku dyskusji nad nowelizacją na posiedzeniu Sejmu wskazywano, że celem zmian wprowadzanych do ustawy jest wzmocnienie „ zależności pobierania świadczeń z ubezpieczenia rolniczego od opłacania składek na to ubezpieczenie” (wypowiedź poseł Z. Grzebisz-Nowickiej, stenogram z 78 posiedzenia Sejmu II kadencji z 24 kwietnia 1996 r., punkt 5 porządku dziennego) oraz że mają one przyczynić się do uszczelnienia „ funkcjonowania całego systemu, w tym ściągalności składek” (wypowiedź posła M. Kasprzaka, stenogram z 78 posiedzenia Sejmu II kadencji z 24 kwietnia 1996 r., punkt 5 porządku dziennego). Z tej perspektywy wątpliwości co do obecnego brzmienia przepisu mogą też powstać w związku z istnieniem w różnych gałęziach polskiego prawa przepisów, które ograniczają ilościowo i kwotowo możliwość egzekucji z majątku dłużnika ( w tym z przysługujących mu wierzytelności)."
L1 Analysis,Poland-PL-1-78.txt,242,"Dla zobrazowania tego zagadnienia należy w tym miejscu krótko przedstawić niektóre przepisy, które wprowadzają takie ograniczenia."
L1 Analysis,Poland-PL-1-78.txt,243,Rozpocząć należy od regulacji kodeksu cywilnego.
L1 Analysis,Poland-PL-1-78.txt,244,Umorzenie wierzytelności przez potrącenie znajduje swoje ograniczenia ustawowe w art. 505 KC.
L1 Analysis,Poland-PL-1-78.txt,245,"Zgodnie z tym przepisem nie mogą być umorzone przez potrącenie: po pierwsze, wierzytelności nieulegające zajęciu; po drugie, wierzytelności o dostarczenie środków utrzymania; po trzecie, wierzytelności wynikające z czynów niedozwolonych oraz po czwarte, wierzytelności, co do których potrącenie jest wyłączone przez przepisy szczególne."
L1 Analysis,Poland-PL-1-78.txt,246,"Wyłączając możliwość potrącenia ustawodawca uznał, że w takich sytuacjach ważne względy społeczne przemawiają za tym, by wierzyciel otrzymał od dłużnika świadczenie zgodnie z zasadą realnego wykonania zobowiązania (por. R. Morek, (w:) Kodeks cywilny. Komentarz. Tom II."
L1 Analysis,Poland-PL-1-78.txt,247,"Zobowiązania (art. 353-92116 KC), red. K. Osajda, Warszawa 2013, s. 946). Podobne ograniczenie egzekucji przewiduje art. 87 ustawy z dnia 26 czerwca 1974 r. - Kodeks pracy (Dz.U. z 1998 r. Nr 21, poz. 94, ze zm.)."
L1 Analysis,Poland-PL-1-78.txt,248,Z wynagrodzenia za pracę - po odliczeniu składek na ubezpieczenia społeczne oraz zaliczki na podatek dochodowy od osób fizycznych - potrąceniu podlegają tylko sumy do wysokości trzech piątych (w razie egzekucji świadczeń alimentacyjnych) lub połowy wynagrodzenia (w razie egzekucji innych należności lub potrącania zaliczek pieniężnych).
L1 Analysis,Poland-PL-1-78.txt,249,"Ponadto w art. 871 § 1 tego kodeksu ustawodawca przyjął, że - w zasadzie - wolna od potrąceń jest kwota wynagrodzenia za pracę w wysokości minimalnego wynagrodzenia za pracę przysługującego pracownikom zatrudnionym w pełnym wymiarze czasu pracy (po odliczeniu składek na ubezpieczenia społeczne oraz zaliczki na podatek dochodowy od osób fizycznych)."
L1 Analysis,Poland-PL-1-78.txt,250,W podobny sposób ukształtowana jest instytucja potrącenia należności ze świadczeń emerytalnych i rentowych w ustawie o emeryturach i rentach z FUS.
L1 Analysis,Poland-PL-1-78.txt,251,"Art. 140 tej ustawy wyznacza bowiem w bardzo szczegółowy sposób, jaka część należnego uprawnionemu świadczenia nie podlega egzekucji w drodze potrącenia (przykładowo w wypadku świadczeń alimentacyjnych jest to 60 % wysokości przypadającego uprawnionemu świadczenia)."
L1 Analysis,Poland-PL-1-78.txt,252,"Z kolei art. 141 ust. 1 tej ustawy wskazuje, że emerytury i renty są wolne od egzekucji i potrąceń do procentowo określonej wysokości kwoty najniższej emerytury lub renty (przykładowo jest to 50 % tej kwoty w wypadku egzekucji świadczeń alimentacyjnych)."
L1 Analysis,Poland-PL-1-78.txt,253,"Regulacje ograniczające egzekucję przewidziane są też w art. 829 i nast. ustawy z dnia 17 listopada 1964 r. - Kodeks postępowania cywilnego (Dz.U. z 2014 r. poz. 101, ze zm.; dalej: KPC lub kodeks postępowania cywilnego) oraz przepisach rozdziału pierwszego, działu pierwszego ustawy o postępowaniu egzekucyjnym w administracji."
L1 Analysis,Poland-PL-1-78.txt,254,"Dla przykładu można w tym miejscu wskazać, że zgodnie z art. 829 pkt 5 KPC u dłużnika nieotrzymującego stałej płacy z egzekucji zostały wyłączone pieniądze niezbędne dla niego i jego rodziny na utrzymanie przez dwa tygodnie, a zgodnie z art. 833 § 6 KPC nie podlegają egzekucji świadczenia z pomocy społecznej."
L1 Analysis,Poland-PL-1-78.txt,255,"W kontekście niniejszej sprawy, zwrócić należy także uwagę na szczególne reguły egzekucji z majątku dłużnika będącego rolnikiem, które określa - wydane na podstawie art. 830 KPC - rozporządzenie Ministra Sprawiedliwości z dnia 16 maja 1996 r. w sprawie określenia przedmiotów należących do rolnika prowadzącego gospodarstwo, które nie podlegają egzekucji sądowej (Dz. U. Nr 63, poz. 300)."
L1 Analysis,Poland-PL-1-78.txt,256,Podobne ograniczenia egzekucji - w sytuacji jeżeli zobowiązanym jest rolnik prowadzący gospodarstwo rolne - przewiduje art. 8a § 1 ustawy o postępowaniu egzekucyjnym w administracji.
L1 Analysis,Poland-PL-1-78.txt,257,"Ta sama ustawa przewiduje też przykładowo w art. 8 § 1 pkt 6, że nie podlegają każdorazowo egzekucji administracyjnej pieniądze w kwocie do 760 zł."
L1 Analysis,Poland-PL-1-78.txt,258,"Powołane przepisy proceduralne mają na celu zapewnienie dłużnikowi, przeciwko któremu prowadzona jest egzekucja, minimum środków egzystencji."
L1 Analysis,Poland-PL-1-78.txt,259,"Dotyczy to zarówno egzekucji z majątku dłużnika, jak i potrącenia wierzytelności z należnych mu świadczeń."
L1 Analysis,Poland-PL-1-78.txt,260,Niedopuszczalność umorzenia niektórych wierzytelności przez potrącenie wynika ze wspomnianej już egzekucyjnej funkcji tej instytucji.
L1 Analysis,Poland-PL-1-78.txt,261,"Należności raz uznane za niezbędne dłużnikowi ze względów humanitarnych, należało konsekwentnie chronić przed egzekucją niezależnie od formy, w której ona następuje."
L1 Analysis,Poland-PL-1-78.txt,262,"Przechodząc do oceny konstytucyjności zaskarżonej regulacji z punktu widzenia wywodzonej z art. 2 Konstytucji zasady sprawiedliwości społecznej, na wstępie, Trybunał w niniejszym składzie podzielił pogląd wyrażony w orzeczeniu TK z 25 lutego 1997 r., sygn."
L1 Analysis,Poland-PL-1-78.txt,263,"K 21/95, OTK ZU nr 1/1997, poz. 7, zgodnie z którym składki na ubezpieczenie społeczne oraz zasiłki rodzinne i opiekuńcze, jako świadczenia publicznoprawne, nie podlegają kodeksowi cywilnemu, a ich wzajemna kompensacja może być uregulowana ustawowo w sposób specyficzny, przy zachowaniu jednak zasad demokratycznego państwa prawnego realizującego zasady sprawiedliwości społecznej."
L1 Analysis,Poland-PL-1-78.txt,264,"W tym kontekście w piśmie Marszałka Sejmu trafnie zwrócono uwagę na to, że ustawodawca przewiduje środki ochrony rolnika przed potrąceniem z przysługującego mu zasiłku chorobowego przede wszystkim przez uregulowanie sytuacji szczególnych, w których prawo do świadczenia z ubezpieczenia zdrowotnego może w całości lub części zostać oderwane od uiszczanej lub już uiszczonej przez niego składki na ubezpieczenie."
L1 Analysis,Poland-PL-1-78.txt,265,"Po pierwsze, rolnik, który z różnych względów nie jest w stanie uiszczać składek na ubezpieczenie społeczne, może zwrócić się do najbliżej placówki terenowej lub oddziału regionalnego KRUS, w której podlega ubezpieczeniu, z wnioskiem o zastosowanie tzw. ulgi w spłacie."
L1 Analysis,Poland-PL-1-78.txt,266,"KRUS może udzielić takiej ulgi w postaci: odroczenia terminu płatności bieżącej składki, rozłożenia zadłużenia na raty oraz zmniejszenia wysokości wcześniej udzielonych rat (art. 41a ust. 1 pkt 1 ustawy o ubezpieczeniu społecznym rolników)."
L1 Analysis,Poland-PL-1-78.txt,267,"Po drugie, rolnik może wystąpić z wnioskiem o umorzenie całości lub części zadłużenia. Zgodnie z art. 41a ust. 1 pkt 2 ustawy o ubezpieczeniu społecznym rolników Prezes KRUS lub upoważniony przez niego pracownik może umorzyć część lub całość wnioskowanej przez zainteresowanego należności w wyjątkowych, jednostkowych przypadkach, np. w przypadku zaistnienia zdarzeń losowych lub innych sytuacji, które były niezależne od sposobu postępowania dłużnika."
L1 Analysis,Poland-PL-1-78.txt,268,"Obie te regulacje mają chronić rolnika znajdującego się w ciężkiej sytuacji życiowej jeszcze przed chwilą, w której powstanie po jego stronie uprawnienie do zasiłku chorobowego i pojawi się możliwość potrącenia z niego zaległych świadczeń na ubezpieczenie."
L1 Analysis,Poland-PL-1-78.txt,269,"Z danych przedstawionych przez Marszałka Sejmu wynika, że możliwość umorzenia całości lub części zadłużenia z tytułu składek nie pozostaje w praktyce martwą literą prawa."
L1 Analysis,Poland-PL-1-78.txt,270,"Za ostatni rok, za jaki zebrane zostały informacje o umorzeniach (tzn. rok 2012), dane wskazują, że umorzenia należności z tytułu składek, odsetek i kosztów upomnienia wyniosły w skali skraju 6 391 500 zł (por. sprawozdanie Najwyższej Izby Kontroli: Wykonanie budżetu państwa w 2012 r., cz. 72 - Kasa Rolniczego Ubezpieczenia Społecznego oraz wykonanie planów finansowych Funduszu Emerytalno-Rentowego, Funduszu Prewencji i Rehabilitacji oraz Funduszu Administracyjnego, dostępne na stronie www.sejmometr.pl/nik raporty/33470, s. 7 i nast.)."
L1 Analysis,Poland-PL-1-78.txt,271,"Liczba złożonych zaś w 2012 r. wniosków o umorzenie wyniosła 14 524, z czego pozytywnie rozpatrzono 10 821 (ok. 74 %)."
L1 Analysis,Poland-PL-1-78.txt,272,"Rok wcześniej złożono 22 704 wnioski o umorzenie i na ich podstawie umorzono należności z tytułu składek, odsetek i kosztów upomnienia na kwotę 9 526 600 zł."
L1 Analysis,Poland-PL-1-78.txt,273,"Po trzecie, potrącenie nie jest czynnością obligatoryjną organu, lecz podlega tzw. uznaniu administracyjnemu."
L1 Analysis,Poland-PL-1-78.txt,274,"Organ musi wyczerpująco zebrać, rozpatrzyć i ocenić cały materiał dowodowy (art. 77 § 1 i art. 80 ustawy z 14 czerwca 1960 r. - Kodeks postępowania administracyjnego, Dz.U. z 2013 r. poz. 267, ze zm.; dalej: KPA), a następnie uzasadnić rozstrzygnięcie według wymagań określonych w art. 107 § 3 KPA."
L1 Analysis,Poland-PL-1-78.txt,275,"Otwiera to możliwość do zastosowania wyżej przytoczonych przepisów chroniących dłużnika - rolnika znajdującego się w trudnej sytuacji życiowej, a więc przykładowo udzielenia mu tzw. ulgi w spłacie albo umorzenia całości lub części zadłużenia."
L1 Analysis,Poland-PL-1-78.txt,276,"Po czwarte, decyzja administracyjna o potrąceniu podlega kontroli sądowej."
L1 Analysis,Poland-PL-1-78.txt,277,"W postępowaniu sądowym, rolnik może udowodnić nie tylko fakt opłacania składek na ubezpieczenie społeczne, lecz przede wszystkim zaistnienie okoliczności wyłączających obowiązek ich odprowadzenia, a także przedstawić okoliczności uniemożliwiające ich wpłatę."
L1 Analysis,Poland-PL-1-78.txt,278,Chroni to więc go przed potrąceniem w sytuacji nadużycia będącego wyrazem uznaniowości organu.
L1 Analysis,Poland-PL-1-78.txt,279,"Ponadto wskazać też można, że na mocy art. 24 ustawy o pomocy społecznej Rada Ministrów może przyjmować rządowe programy pomocy społecznej, mające na celu ochronę poziomu życia osób, rodzin i grup społecznych oraz rozwój specjalistycznego wsparcia."
L1 Analysis,Poland-PL-1-78.txt,280,"Nie jest to regulacja martwa, gdyż w ramach programów pomocy dla rolników, producentów rolnych i rodzin rolniczych w 2012 r. z budżetu państwa rolnicy otrzymali ulgi i umorzenia w spłacie składek na ubezpieczenie społeczne na łączną kwotę 257 400 zł (na podstawie „"
L1 Analysis,Poland-PL-1-78.txt,281,"Programu pomocy dla rolników, producentów rolnych i rodzin rolniczych, w których gospodarstwach rolnych lub działach specjalnych produkcji rolnej powstały szkody spowodowane wystąpieniem w 2011 r. huraganu, deszczu nawalnego lub przymrozków wiosennych”) oraz na łączną kwotę 687 900 zł (w ramach „"
L1 Analysis,Poland-PL-1-78.txt,282,"Programu pomocy dla rolników i producentów rolnych, w których gospodarstwach rolnych powstały szkody spowodowane wystąpieniem w okresie zimowym 2011/2012 ujemnych skutków przezimowania”)."
L1 Analysis,Poland-PL-1-78.txt,283,"W ramach analogicznych programów w roku 2010 r. udzielono pomocy w wysokości 5 432 000 zł, zaś w roku 2011 - 2 846 000 zł."
L1 Analysis,Poland-PL-1-78.txt,284,W tym miejscu konieczne jest przeniesienie ustaleń poczynionych powyżej na grunt stanu faktycznego dotyczącego skarżącego.
L1 Analysis,Poland-PL-1-78.txt,285,"Na podstawie orzeczeń sądów administracyjnych w jego sprawie można ustalić, że wielokrotnie ubiegał się on o umorzenie składek na ubezpieczenia społeczne rolników."
L1 Analysis,Poland-PL-1-78.txt,286,"Jednak, jak wynika z materiału dowodowego zgromadzonego przez wojewódzkie sądy administracyjne rozpatrujące jego skargi na odmowne w tym zakresie decyzje KRUS, sytuacja zdrowotna oraz stan finansowy skarżącego umożliwiały mu zapłatę należności z tytułu ubezpieczenia społecznego (zob. uzasadnienie wyroków WSA w Białymstoku w sprawach skarżącego: z 23 marca 2011 r., sygn. akt I SA/Bk 61/11, z 15 czerwca 2011 r., sygn. akt I SA/Bk 187/11, z 5 października 2011 r., sygn. akt I SA/Bk 292/11, z 21 marca 2012 r., sygn. akt I SA/Bk 39/12, z 21 marca 2012 r., sygn. akt I SA/Bk 40/12, z 20 czerwca 2012 r., sygn. akt I SA/Bk 132/12, z 10 października 2012 r., sygn. akt I SA/Bk 260/12, z 16 stycznia 2013 r., sygn. akt I SA/Bk 383/12, z 13 lutego 2013 r., sygn. akt I SA/Bk 28/13, por. także związane ze wskazanymi orzeczeniami postanowienia WSA w Białymstoku z: 26 stycznia 2011 r., sygn. akt I SA/Bk 35/11, oraz 12 września 2013 r., sygn. akt I SA/Bk 334/13)."
L1 Analysis,Poland-PL-1-78.txt,287,"Organ rozpatrujący jego sprawę - co zostało zaaprobowane przez sądy administracyjne oceniające odwołania w tych sprawach - wskazały m.in. , że skarżący osiąga z gospodarstwa rolnego o powierzchni 7,34 ha dochody oraz korzystał z dopłat bezpośrednich do gruntów rolnych wypłacanych przez Agencję Restrukturyzacji i Modernizacji Rolnictwa."
L1 Analysis,Poland-PL-1-78.txt,288,"Ponadto, w okresie starania się o umorzenie składek, skarżący i jego rodzina korzystali ze świadczeń z pomocy społecznej wypłacanych w formie zasiłków okresowych i celowych."
L1 Analysis,Poland-PL-1-78.txt,289,Przed wyprowadzeniem się żony skarżącego źródłem utrzymania się rodziny skarżącego była ponadto jej renta socjalna oraz zasiłek pielęgnacyjny.
L1 Analysis,Poland-PL-1-78.txt,290,"Sądy rozpatrujące sprawę wskazały, że oprócz przedstawianych zaświadczeń o niezdolności do pracy skarżący nie wykazał jakichkolwiek zdarzeń losowych mających wpływ na jego sytuację finansową."
L1 Analysis,Poland-PL-1-78.txt,291,Brak zaś było podstaw do przyznania skarżącemu prawa do renty rolniczej z tytułu niezdolności do pracy.
L1 Analysis,Poland-PL-1-78.txt,292,"Z orzeczeń tych wynika także, że w gospodarstwie skarżącego przeprowadzono wizytację, w trakcie której ustalono jego stan rodzinny, posiadany majątek, warunki mieszkaniowe oraz uzyskano wyjaśnienia dotyczące dochodów oraz stanu zdrowia."
L1 Analysis,Poland-PL-1-78.txt,293,W toku postępowania nie kwestionowano przy tym dolegliwości zdrowotnych skarżącego i faktu przebywania przez niego na zwolnieniach lekarskich.
L1 Analysis,Poland-PL-1-78.txt,294,"W niniejszej sprawie skarżący miał więc świadomość możliwości zwrócenia się o umorzenie zaległych składek z czego kilkukrotnie, bez powodzenia, korzystał."
L1 Analysis,Poland-PL-1-78.txt,295,"Brak umorzenia składek wskazywał zaś na konieczność ich uiszczenia, aby móc korzystać z ubezpieczenia chorobowego."
L1 Analysis,Poland-PL-1-78.txt,296,"W kontekście powyższego Trybunał Konstytucyjny wyraża pogląd, że kwestionowana regulacja nie uderza ponad miarę w interes skarżącego, nawet jeżeli potrącenie dotyczy całości należnego mu zasiłku chorobowego, gdyż zaniechał on odprowadzania składek na ubezpieczenie społeczne."
L1 Analysis,Poland-PL-1-78.txt,297,"Ponownie podkreślić trzeba w tym miejscu, że osoba, która długotrwałe nie uiszcza składek, powinna liczyć się z brakiem korzyści, jakie wynikają dla niej z ubezpieczenia społecznego."
L1 Analysis,Poland-PL-1-78.txt,298,"Trybunał uznaje, że zasada sprawiedliwości społecznej mogłaby być naruszona przez zaskarżoną regulację w sytuacji, gdyby rolnik, którego zasiłek chorobowy został potrącony z zaległymi składkami, nie mógł podważać trafności potrącenia przez odwołanie się do swojej trudnej sytuacji życiowej."
L1 Analysis,Poland-PL-1-78.txt,299,"Naruszenie takie mogłoby zaistnieć również wówczas, gdyby rolnik nie mógł uzyskać pomocy z innych źródeł."
L1 Analysis,Poland-PL-1-78.txt,300,Jak było to wskazywane powyżej regulacje takie przewidziane są jednak w ustawach zwykłych.
L1 Analysis,Poland-PL-1-78.txt,301,Ustawodawca przewiduje bowiem różnorodne środki służące ochronie rolników znajdujących się w trudnej sytuacji życiowej lub pobierających zasiłek chorobowy.
L1 Analysis,Poland-PL-1-78.txt,302,"Za niekonstytucyjnością zaskarżonego przepisu mogłoby ewentualnie przemawiać to, gdyby były one jedynie formalnie zapisane w ustawie i nie znajdowały zastosowania w praktyce."
L1 Analysis,Poland-PL-1-78.txt,303,Przedstawione przez Marszałka Sejmu wyliczenia nie potwierdzają jednak tego twierdzenia.
L1 Analysis,Poland-PL-1-78.txt,304,"Na koniec podkreślić trzeba, że przyjęcie poglądu, że ustawodawca powinien wprowadzić granicę potrącenia, rodziłoby problem trudnej do określenia wysokości chronionego przed potrąceniem świadczenia (a więc także granicy zastosowania instytucji potrącenia)."
L1 Analysis,Poland-PL-1-78.txt,305,"Przy obecnej wysokości świadczenia (10 zł za dzień, czyli maksymalnie 300 zł za miesiąc) postawienie takiej granicy i uzasadnienie jej wysokości rodziłoby każdorazowo zarzut arbitralności ustawodawcy."
L1 Analysis,Poland-PL-1-78.txt,306,Funkcje zbliżone do ewentualnego ustanowienia wysokości chronionego przed potrąceniem świadczenia spełniają zaś w obecnym stanie prawnym z powodzeniem konstrukcje ulgi w spłacie zadłużenia lub jego umorzenia w całości lub części.
L1 Analysis,Poland-PL-1-78.txt,307,"Tym samym trudno uznać, aby instytucja potrącenia należnego skarżącemu zasiłku chorobowego z zaległymi składkami na ubezpieczenie społeczne była sprzeczna z wyrażoną w art. 2 Konstytucji zasadą sprawiedliwości społecznej."
L1 Analysis,Poland-PL-1-78.txt,308,Z tych względów Trybunał Konstytucyjny orzekł jak w sentencji
L2 Outcome,Poland-PL-1-83.txt,0,"TK po rozpoznaniu, z udziałem wnioskodawcy oraz Sejmu i Prokuratora Generalnego, na rozprawie w dniu 7 października 2015 r., wniosku Naczelnej Rady Lekarskiej o zbadanie zgodności: 1) art. 39 zdanie pierwsze ustawy z dnia 5 grudnia 1996 r. o zawodach lekarza i lekarza dentysty (Dz.U. z 2011 r. Nr 277, poz. 1634, ze zm.), w części określonej słowami ""z zastrzeżeniem art. 30"", w zakresie, w jakim nakłada na lekarza obowiązek wykonania niezgodnego z jego sumieniem świadczenia zdrowotnego, pomimo że zwłoka w udzieleniu tego świadczenia nie spowodowałaby niebezpieczeństwa utraty życia, ciężkiego uszkodzenia ciała lub ciężkiego rozstroju zdrowia, z art. 2, art. 53 ust. 1 oraz art. 65 ust. 1 w związku z art. 30 i art. 31 ust. 3 Konstytucji oraz z art. 18 ust. 1 i 2 Międzynarodowego Paktu Praw Obywatelskich i Politycznych, otwartego do podpisu w Nowym Jorku dnia 19 grudnia 1966 r. (Dz.U. z 1977 r. Nr 38, poz. 167) - a w przypadku nieuwzględnienia wniosku w ww. zakresie, o zbadanie zgodności art. 30 w związku z art. 39 ustawy o zawodach lekarza i lekarza dentysty w zakresie, w jakim nakłada na lekarza obowiązek wykonania niezgodnych z jego sumieniem świadczeń zdrowotnych, niebędących świadczeniami leczniczymi (służącymi zachowaniu, ratowaniu, przywracaniu i poprawie zdrowia) , z art. 2, art. 53 ust. 1 oraz art. 65 ust. 1 w związku z art. 30 i art. 31 ust. 3 Konstytucji oraz z art. 18 ust. 1 i 2 Międzynarodowego Paktu Praw Obywatelskich i Politycznych, 2) art. 39 zdanie pierwsze ustawy o zawodach lekarza i lekarza dentysty, w części określonej słowami ""z tym że ma obowiązek wskazać realne możliwości uzyskania tego świadczenia u innego lekarza lub w podmiocie leczniczym"", przez to, że nakłada na lekarza powstrzymującego się od wykonania świadczeń zdrowotnych niezgodnych z jego sumieniem ciężar zagwarantowania uzyskania tych świadczeń u innego lekarza lub w podmiocie leczniczym, co czyni iluzorycznym prawo do wolności sumienia, z art. 2, art. 53 ust. 1 oraz art. 65 ust. 1 w związku z art. 30 i art. 31 ust. 3 Konstytucji, 3) art. 39 zdanie drugie ustawy o zawodach lekarza i lekarza dentysty w zakresie, w jakim zobowiązuje lekarza wykonującego zawód na podstawie stosunku pracy lub w ramach służby korzystającego z prawa do odmowy wykonania świadczenia zdrowotnego niezgodnego z sumieniem do uprzedniego powiadomienia na piśmie przełożonego, z art. 53 ust. 7 oraz z art. 2, art. 53 ust. 1 w związku z art. 31 ust. 3 Konstytucji, 4) art. 39 zdanie pierwsze ustawy o zawodach lekarza i lekarza dentysty w zakresie, w jakim zobowiązuje lekarza korzystającego z prawa do odmowy wykonania świadczenia zdrowotnego niezgodnego z sumieniem do uzasadnienia i odnotowania tego faktu w dokumentacji medycznej, z art. 53 ust. 7 oraz z art. 2, art. 53 ust. 1 w związku z art. 31 ust. 3 Konstytucji, orzeka: 1. Art. 39 zdanie pierwsze w związku z art. 30 ustawy z dnia 5 grudnia 1996 r. o zawodach lekarza i lekarza dentysty (Dz.U. z 2015 r. poz. 464) w zakresie, w jakim nakłada na lekarza obowiązek wykonania niezgodnego z jego sumieniem świadczenia zdrowotnego w ""innych przypadkach niecierpiących zwłoki"", jest niezgodny z zasadą prawidłowej legislacji wywodzoną z art. 2 Konstytucji Rzeczypospolitej Polskiej i art. 53 ust. 1 w związku z art. 31 ust. 3 Konstytucji. 2. Art. 39 zdanie pierwsze ustawy powołanej w punkcie 1 w zakresie, w jakim nakłada na lekarza powstrzymującego się od wykonania świadczenia zdrowotnego niezgodnego z jego sumieniem obowiązek wskazania realnych możliwości uzyskania takiego świadczenia u innego lekarza lub w innym podmiocie leczniczym, jest niezgodny z art. 53 ust. 1 w związku z art. 31 ust. 3 Konstytucji. 3. Art. 39 zdanie drugie ustawy powołanej w punkcie 1 w zakresie, w jakim zobowiązuje lekarza, wykonującego zawód na podstawie stosunku pracy lub w ramach służby, korzystającego z prawa do odmowy wykonania świadczenia zdrowotnego niezgodnego z jego sumieniem do uprzedniego powiadomienia na piśmie przełożonego: a) jest zgodny z art. 53 ust. 1 w związku z art. 31 ust. 3 Konstytucji, b) nie jest niezgodny z art. 53 ust. 7 Konstytucji. 4. Art. 39 zdanie pierwsze ustawy powołanej w punkcie 1 w zakresie, w jakim zobowiązuje lekarza korzystającego z prawa do odmowy wykonania świadczenia zdrowotnego niezgodnego z jego sumieniem do uzasadnienia i odnotowania tego faktu w dokumentacji medycznej: a) jest zgodny z art. 53 ust. 1 w związku z art. 31 ust. 3 Konstytucji, b) nie jest niezgodny z art. 53 ust. 7 Konstytucji."
